Date,Codigo,Valor_Dividendo
2025-01-02,HTMX11,3.93725
2025-01-02,ICRI11,1.45
2025-01-02,ITRI11,0.7
2025-01-02,ITUB4,0.015578
2025-01-02,JSAF11,0.091
2025-01-02,JSCR11,0.1
2025-01-02,JSRE11,0.48
2025-01-02,KCRE11,0.09
2025-01-02,KFOF11,0.75
2025-01-02,KISU11,0.067
2025-01-02,KIVO11,0.95
2025-01-02,KNCR11,0.997079
2025-01-02,KNHF11,0.9
2025-01-02,KNHY11,1.1
2025-01-02,KNIP11,1.0
2025-01-02,KNRI11,1.0
2025-01-02,KNSC11,0.09
2025-01-02,KNUQ11,1.084496
2025-01-02,KORE11,1.25
2025-01-02,LIFE11,0.14
2025-01-02,LVBI11,0.83
2025-01-02,MANA11,0.11
2025-01-02,MFII11,1.176346
2025-01-02,MULT3,0.409267
2025-01-02,MXRF11,0.1
2025-01-02,OUJP11,1.24
2025-01-02,PATL11,0.57
2025-01-02,PMIS11,0.09
2025-01-02,PMLL11,0.78
2025-01-02,PORD11,0.089
2025-01-02,PSSA3,0.421051
2025-01-02,PVBI11,0.55
2025-01-02,RBVA11,0.09
2025-01-02,RPRI11,0.95
2025-01-02,RZTR11,1.1
2025-01-02,TEPP11,0.078
2025-01-02,TGAR11,1.1
2025-01-02,TRBL11,0.62
2025-01-02,TRXF11,2.487624
2025-01-02,TVRI11,0.98
2025-01-02,URPR11,0.88
2025-01-02,VCJR11,0.95
2025-01-02,VGHF11,0.09
2025-01-02,VGRI11,0.15
2025-01-02,VILG11,0.63
2025-01-02,VINO11,0.05
2025-01-02,VISC11,0.8
2025-01-02,VIUR11,0.067
2025-01-02,VRTA11,0.85
2025-01-02,VRTM11,0.09
2025-01-02,WHGR11,0.1
2025-01-02,XPCI11,0.83
2025-01-02,XPLG11,0.78
2025-01-02,XPSF11,0.076
2025-01-03,BBDC3,0.01725
2025-01-03,BBDC4,0.018975
2025-01-03,GGRC11,0.095
2025-01-06,BPAC11,0.148376
2025-01-06,CXSE3,0.311697
2025-01-06,DIRR3,0.423333
2025-01-07,ASAI3,0.092701
2025-01-07,CMIN3,0.038956
2025-01-08,FATN11,0.85
2025-01-08,RCRB11,0.85
2025-01-09,BRCR11,0.5
2025-01-09,BTCI11,0.092
2025-01-09,BTHF11,0.097347
2025-01-09,DEVA11,0.44
2025-01-09,HCTR11,0.69
2025-01-09,RBRL11,0.77
2025-01-09,RBRP11,0.54
2025-01-09,RECR11,0.734427
2025-01-09,RECT11,0.275294
2025-01-09,SPXS11,0.1
2025-01-10,CCME11,0.08
2025-01-10,CLIN11,1.0
2025-01-10,ISAE4,0.668903
2025-01-13,RBRR11,0.82
2025-01-13,RBRY11,0.97
2025-01-14,CPTS11,0.075
2025-01-14,EQTL3,0.089125
2025-01-14,MCCI11,0.8
2025-01-14,VGIP11,0.92
2025-01-14,VGIR11,0.109584
2025-01-15,TOPP11,0.84
2025-01-16,AFHI11,0.95
2025-01-16,BTLG11,0.868191
2025-01-16,RBRX11,0.08
2025-01-16,RZAK11,1.774053
2025-01-16,RZAT11,1.0
2025-01-16,SNCI11,1.0
2025-01-16,SNEL11,0.1
2025-01-16,SNFF11,0.72
2025-01-17,MCRE11,0.1
2025-01-20,ALZR11,0.080268
2025-01-20,BPML11,1.07
2025-01-20,BROF11,0.57
2025-01-20,CPSH11,0.1
2025-01-20,XPML11,0.91984
2025-01-21,BTAL11,0.84
2025-01-23,SANB11,0.402522
2025-01-24,ALOS3,0.09091
2025-01-27,GZIT11,0.78
2025-02-03,AZPL11,0.09
2025-02-03,BBIG11,0.085
2025-02-03,BCIA11,0.84
2025-02-03,BCRI11,0.84
2025-02-03,BRCO11,0.87
2025-02-03,CACR11,1.3
2025-02-03,CYCR11,0.1
2025-02-03,GARE11,0.083
2025-02-03,GRUL11,0.11
2025-02-03,GTWR11,0.83
2025-02-03,HABT11,1.1
2025-02-03,HFOF11,0.056
2025-02-03,HGBS11,0.16
2025-02-03,HGCR11,1.05
2025-02-03,HGLG11,1.1
2025-02-03,HGRE11,0.85
2025-02-03,HGRU11,0.9
2025-02-03,HSAF11,0.95
2025-02-03,HSLG11,0.65
2025-02-03,HSML11,0.65
2025-02-03,HTMX11,1.2302
2025-02-03,ICRI11,1.01
2025-02-03,ITRI11,0.75
2025-02-03,ITUB4,0.015578
2025-02-03,JSAF11,0.091
2025-02-03,JSCR11,0.009
2025-02-03,KCRE11,0.11
2025-02-03,KFOF11,0.75
2025-02-03,KISU11,0.07
2025-02-03,KIVO11,0.9
2025-02-03,KNCR11,1.066874
2025-02-03,KNHF11,0.9
2025-02-03,KNHY11,1.2
2025-02-03,KNIP11,0.95
2025-02-03,KNRI11,1.0
2025-02-03,KNSC11,0.1
2025-02-03,KNUQ11,1.232382
2025-02-03,KORE11,1.25
2025-02-03,LIFE11,0.12
2025-02-03,LVBI11,0.83
2025-02-03,MANA11,0.1
2025-02-03,MFII11,1.116532
2025-02-03,MXRF11,0.09
2025-02-03,OUJP11,0.91
2025-02-03,PATL11,0.57
2025-02-03,PMIS11,0.09
2025-02-03,PMLL11,0.83
2025-02-03,PORD11,0.082
2025-02-03,PVBI11,0.55
2025-02-03,RBVA11,0.09
2025-02-03,RPRI11,1.0
2025-02-03,RZTR11,1.05
2025-02-03,TEPP11,0.08
2025-02-03,TGAR11,1.0
2025-02-03,TRBL11,0.62
2025-02-03,TRXF11,0.925396
2025-02-03,TVRI11,1.03
2025-02-03,URPR11,0.81
2025-02-03,VCJR11,0.95
2025-02-03,VGHF11,0.09
2025-02-03,VGRI11,0.15
2025-02-03,VILG11,0.65
2025-02-03,VINO11,0.05
2025-02-03,VISC11,0.8
2025-02-03,VIUR11,0.067
2025-02-03,VRTA11,0.85
2025-02-03,VRTM11,0.09
2025-02-03,WHGR11,0.1
2025-02-03,XPCI11,0.83
2025-02-03,XPLG11,0.82
2025-02-03,XPSF11,0.06
2025-02-04,BBDC3,0.01725
2025-02-04,BBDC4,0.018975
2025-02-04,GGRC11,0.095
2025-02-07,FATN11,0.8
2025-02-07,RCRB11,0.85
2025-02-10,BLMG11,0.35
2025-02-10,BRCR11,0.48
2025-02-10,BTCI11,0.092
2025-02-10,BTHF11,0.097
2025-02-10,DEVA11,0.41
2025-02-10,HCTR11,0.32
2025-02-10,RBRL11,0.71
2025-02-10,RBRP11,0.41
2025-02-10,RBRR11,0.9
2025-02-10,RECR11,0.728258
2025-02-10,RECT11,0.275294
2025-02-10,SPXS11,0.1
2025-02-11,CCME11,0.08
2025-02-11,CLIN11,1.0
2025-02-11,CURY3,0.601635
2025-02-12,ISAE4,0.668903
2025-02-12,RBRY11,1.05
2025-02-13,CPTS11,0.075
2025-02-13,MCCI11,0.9
2025-02-13,VGIP11,0.83
2025-02-13,VGIR11,0.11
2025-02-14,TOPP11,0.84
2025-02-17,AFHI11,0.97
2025-02-17,BTLG11,0.78
2025-02-17,RBRX11,0.08
2025-02-17,RZAK11,1.2
2025-02-17,RZAT11,1.0
2025-02-17,SNCI11,1.0
2025-02-17,SNEL11,0.1
2025-02-17,SNFF11,0.72
2025-02-18,ITSA4,0.589696
2025-02-18,ITUB4,1.398385
2025-02-18,MCRE11,0.11
2025-02-18,TIMS3,0.082624
2025-02-19,ALZR11,0.080268
2025-02-19,BPML11,1.07
2025-02-19,BROF11,0.57
2025-02-19,CPSH11,0.1
2025-02-19,XPML11,0.91984
2025-02-20,BTAL11,0.84
2025-02-21,ALOS3,0.09135
2025-02-21,BBSE3,2.320161
2025-02-24,GZIT11,0.78
2025-02-24,IGTI11,0.168504
2025-02-25,VIVT3,0.055466
2025-02-26,ENGI11,1.727273
2025-02-27,POMO4,0.209091
2025-02-28,VIVT3,0.616685
2025-03-05,AZPL11,0.09
2025-03-05,BBIG11,0.08
2025-03-05,BCIA11,0.84
2025-03-05,BCRI11,0.77
2025-03-05,BRCO11,0.87
2025-03-05,CACR11,1.31
2025-03-05,CYCR11,0.1
2025-03-05,GARE11,0.083
2025-03-05,GRUL11,0.11
2025-03-05,GTWR11,0.83
2025-03-05,HABT11,1.08
2025-03-05,HFOF11,0.056
2025-03-05,HGBS11,0.16
2025-03-05,HGCR11,1.05
2025-03-05,HGLG11,1.1
2025-03-05,HGRE11,0.85
2025-03-05,HGRU11,0.9
2025-03-05,HSAF11,0.95
2025-03-05,HSLG11,0.65
2025-03-05,HSML11,0.65
2025-03-05,HTMX11,0.9817
2025-03-05,ICRI11,1.0
2025-03-05,ITRI11,0.72
2025-03-05,ITSA4,0.046136
2025-03-05,ITUB4,0.015578
2025-03-05,JSAF11,0.091
2025-03-05,JSCR11,0.095
2025-03-05,JSRE11,0.48
2025-03-05,KCRE11,0.1
2025-03-05,KFOF11,0.75
2025-03-05,KISU11,0.07
2025-03-05,KIVO11,0.9
2025-03-05,KNCR11,1.066874
2025-03-05,KNHF11,0.9
2025-03-05,KNHY11,1.1
2025-03-05,KNIP11,0.9
2025-03-05,KNRI11,1.0
2025-03-05,KNSC11,0.09
2025-03-05,KNUQ11,1.202805
2025-03-05,KORE11,1.25
2025-03-05,LIFE11,0.12
2025-03-05,LVBI11,0.83
2025-03-05,MANA11,0.1
2025-03-05,MFII11,1.106563
2025-03-05,MXRF11,0.09
2025-03-05,OUJP11,0.93
2025-03-05,PATL11,0.57
2025-03-05,PMIS11,0.09
2025-03-05,PMLL11,0.85
2025-03-05,PORD11,0.09
2025-03-05,PVBI11,0.5
2025-03-05,RBFM11,0.51
2025-03-05,RBVA11,0.09
2025-03-05,RPRI11,1.05
2025-03-05,RZTR11,1.05
2025-03-05,TEPP11,0.095
2025-03-05,TGAR11,1.0
2025-03-05,TRBL11,0.62
2025-03-05,TRXF11,0.925396
2025-03-05,TVRI11,1.03
2025-03-05,URPR11,0.82
2025-03-05,VCJR11,0.95
2025-03-05,VGHF11,0.09
2025-03-05,VGRI11,0.15
2025-03-05,VILG11,0.66
2025-03-05,VINO11,0.05
2025-03-05,VISC11,0.8
2025-03-05,VIUR11,0.067
2025-03-05,VRTA11,0.85
2025-03-05,VRTM11,0.09
2025-03-05,WEGE3,0.302653
2025-03-05,WHGR11,0.1
2025-03-05,XPCI11,0.84
2025-03-05,XPLG11,0.82
2025-03-05,XPSF11,0.06
2025-03-06,BBDC3,0.01725
2025-03-06,BBDC4,0.018975
2025-03-06,CSMG3,0.476208
2025-03-06,GGBR4,0.1
2025-03-06,GGRC11,0.1
2025-03-06,GOAU4,0.037501
2025-03-06,KLBN11,0.043973
2025-03-07,FLRY3,0.46614
2025-03-07,RCRB11,0.85
2025-03-07,UGPA3,0.450164
2025-03-10,VALE3,2.141847
2025-03-11,FATN11,0.8
2025-03-12,BBAS3,0.640422
2025-03-12,BLMG11,0.35
2025-03-12,BRCR11,0.45
2025-03-12,BTCI11,0.093
2025-03-12,BTHF11,0.092
2025-03-12,DEVA11,0.43
2025-03-12,HCTR11,0.32
2025-03-12,ISAE4,0.668903
2025-03-12,RBRL11,0.75
2025-03-12,RBRP11,0.41
2025-03-12,RECR11,0.671393
2025-03-12,RECT11,0.275294
2025-03-12,SPXS11,0.091
2025-03-13,CCME11,0.08
2025-03-13,CLIN11,1.01
2025-03-14,RBRR11,0.95
2025-03-14,RBRY11,1.05
2025-03-17,ABEV3,0.1276
2025-03-17,BTLG11,0.78
2025-03-17,CPTS11,0.08
2025-03-17,MCCI11,0.9
2025-03-17,SNCI11,1.0
2025-03-17,SNEL11,0.1
2025-03-17,SNFF11,0.72
2025-03-17,VGIP11,0.91
2025-03-17,VGIR11,0.11
2025-03-18,TOPP11,0.84
2025-03-19,AFHI11,0.98
2025-03-19,ALZR11,0.080268
2025-03-19,BPML11,1.07
2025-03-19,RBRX11,0.08
2025-03-19,RZAK11,1.3
2025-03-19,RZAT11,1.1
2025-03-19,XPML11,0.91984
2025-03-20,MCRE11,0.11
2025-03-21,BROF11,0.57
2025-03-21,CPSH11,0.1
2025-03-24,ALOS3,0.101603
2025-03-24,BTAL11,0.84
2025-03-24,VBBR3,0.293192
2025-03-24,WEGE3,0.080706
2025-03-25,GZIT11,0.78
2025-03-25,SMFT3,0.066555
2025-03-25,TOTS3,0.14
2025-03-25,VIVT3,0.061727
2025-03-26,B3SA3,0.062828
2025-03-26,CMIG4,0.189118
2025-03-26,LREN3,0.187752
2025-03-27,CSMG3,0.035459
2025-03-27,RDOR3,0.181072
2025-03-27,RENT3,0.456385
2025-03-28,HYPE3,0.289522
2025-03-31,PSSA3,1.038542
2025-04-01,AZPL11,0.09
2025-04-01,BBDC3,0.207112
2025-04-01,BBDC4,0.227824
2025-04-01,BBIG11,0.08
2025-04-01,BCIA11,0.84
2025-04-01,BCRI11,0.76
2025-04-01,BRCO11,0.87
2025-04-01,CACR11,1.33
2025-04-01,CYCR11,0.106
2025-04-01,GARE11,0.083
2025-04-01,GRUL11,0.11
2025-04-01,GTWR11,0.83
2025-04-01,HABT11,1.0
2025-04-01,HFOF11,0.056
2025-04-01,HGBS11,0.16
2025-04-01,HGCR11,1.05
2025-04-01,HGLG11,1.1
2025-04-01,HGRE11,0.85
2025-04-01,HGRU11,0.9
2025-04-01,HSAF11,0.95
2025-04-01,HSLG11,0.65
2025-04-01,HSML11,0.65
2025-04-01,HTMX11,0.798211
2025-04-01,ICRI11,1.15
2025-04-01,ITRI11,0.75
2025-04-01,ITUB4,0.017136
2025-04-01,JSAF11,0.091
2025-04-01,JSCR11,0.095
2025-04-01,JSRE11,0.48
2025-04-01,KCRE11,0.1
2025-04-01,KFOF11,0.75
2025-04-01,KISU11,0.07
2025-04-01,KIVO11,0.9
2025-04-01,KNCR11,1.036962
2025-04-01,KNHF11,0.9
2025-04-01,KNHY11,1.23
2025-04-01,KNIP11,1.1
2025-04-01,KNRI11,1.0
2025-04-01,KNSC11,0.1
2025-04-01,KNUQ11,1.163369
2025-04-01,KORE11,1.25
2025-04-01,LIFE11,0.12
2025-04-01,LVBI11,0.75
2025-04-01,MANA11,0.11
2025-04-01,MFII11,1.11
2025-04-01,MULT3,0.225157
2025-04-01,MXRF11,0.09
2025-04-01,OUJP11,0.95
2025-04-01,PATL11,0.57
2025-04-01,PMIS11,0.09
2025-04-01,PMLL11,0.85
2025-04-01,PORD11,0.088
2025-04-01,PVBI11,0.5
2025-04-01,RBFM11,0.51
2025-04-01,RBVA11,0.09
2025-04-01,RPRI11,1.1
2025-04-01,RZTR11,1.05
2025-04-01,TEPP11,0.095
2025-04-01,TGAR11,1.0
2025-04-01,TIMS3,0.202496
2025-04-01,TRBL11,0.58
2025-04-01,TRXF11,0.925396
2025-04-01,TVRI11,1.03
2025-04-01,URPR11,0.8
2025-04-01,VCJR11,1.1
2025-04-01,VGHF11,0.09
2025-04-01,VGRI11,0.12
2025-04-01,VILG11,0.67
2025-04-01,VINO11,0.05
2025-04-01,VISC11,0.8
2025-04-01,VIUR11,0.067
2025-04-01,VRTA11,0.85
2025-04-01,VRTM11,0.09
2025-04-01,WHGR11,0.1
2025-04-01,XPCI11,0.85
2025-04-01,XPLG11,0.82
2025-04-01,XPSF11,0.06
2025-04-02,BBDC3,0.01725
2025-04-02,BBDC4,0.018975
2025-04-02,GGRC11,0.1
2025-04-04,RADL3,0.067592
2025-04-04,TIMS3,0.847176
2025-04-07,FATN11,0.8
2025-04-08,BLMG11,0.35
2025-04-08,BRCR11,0.45
2025-04-08,BTCI11,0.094
2025-04-08,BTHF11,0.092
2025-04-08,DEVA11,0.41
2025-04-08,HCTR11,0.3
2025-04-08,RBRL11,0.76
2025-04-08,RBRP11,0.4
2025-04-08,RCRB11,0.88
2025-04-08,RECR11,0.815683
2025-04-08,RECT11,0.252353
2025-04-08,SPXS11,0.095
2025-04-09,CCME11,0.084
2025-04-09,CLIN11,1.1
2025-04-10,RBRR11,0.95
2025-04-10,RBRY11,1.05
2025-04-11,CPTS11,0.082
2025-04-11,MCCI11,0.9
2025-04-11,VGIP11,0.72
2025-04-11,VGIR11,0.12
2025-04-14,TOPP11,0.84
2025-04-14,VIVT3,0.037036
2025-04-15,AFHI11,0.99
2025-04-15,RBRX11,0.08
2025-04-15,RZAK11,1.15
2025-04-15,RZAT11,1.1
2025-04-16,BTLG11,0.78
2025-04-16,MCRE11,0.11
2025-04-16,SNCI11,1.0
2025-04-16,SNEL11,0.1
2025-04-16,SNFF11,0.72
2025-04-17,ALZR11,0.081265
2025-04-17,BPML11,1.07
2025-04-17,BROF11,0.59
2025-04-17,CPSH11,0.1
2025-04-17,PETR3,0.74813
2025-04-17,PETR4,0.74813
2025-04-17,VBBR3,0.470873
2025-04-17,XPML11,0.91984
2025-04-22,BTAL11,0.84
2025-04-22,CURY3,0.5306
2025-04-22,IGTI11,0.506662
2025-04-22,SANB11,0.401915
2025-04-23,ALOS3,0.101692
2025-04-23,VIVA3,0.660163
2025-04-24,GZIT11,0.78
2025-04-24,MOTV3,0.7915833
2025-04-25,AURE3,0.057033
2025-04-28,ASAI3,0.014546
2025-04-28,BRAP4,0.919716
2025-04-28,CYRE3,1.069137
2025-04-28,MGLU3,0.290643
2025-04-29,COGN3,0.060655
2025-04-29,YDUQ3,0.570657
2025-04-30,AXIA3,0.895233
2025-04-30,AXIA6,0.111042
2025-04-30,RADL3,0.059522
2025-04-30,SBSP3,3.617237
2025-04-30,TAEE11,0.875206
2025-05-02,AZPL11,0.09
2025-05-02,BBIG11,0.083
2025-05-02,BCIA11,0.84
2025-05-02,BCRI11,0.81
2025-05-02,BRCO11,0.87
2025-05-02,CACR11,1.37
2025-05-02,CEAB3,0.037778
2025-05-02,CMIG4,0.658812
2025-05-02,CXSE3,0.320175
2025-05-02,CYCR11,0.11
2025-05-02,EQTL3,0.700169
2025-05-02,GARE11,0.083
2025-05-02,GRUL11,0.11
2025-05-02,GTWR11,0.83
2025-05-02,HABT11,1.15
2025-05-02,HFOF11,0.056
2025-05-02,HGBS11,0.16
2025-05-02,HGCR11,1.05
2025-05-02,HGLG11,1.1
2025-05-02,HGRE11,0.85
2025-05-02,HGRU11,0.9
2025-05-02,HSAF11,0.95
2025-05-02,HSLG11,0.65
2025-05-02,HSML11,0.65
2025-05-02,HTMX11,0.8
2025-05-02,ICRI11,1.1
2025-05-02,ITRI11,0.8
2025-05-02,ITUB4,0.017136
2025-05-02,JSAF11,0.091
2025-05-02,JSCR11,0.095
2025-05-02,JSRE11,0.48
2025-05-02,KFOF11,0.75
2025-05-02,KISU11,0.07
2025-05-02,KIVO11,1.0
2025-05-02,KNCR11,1.156611
2025-05-02,KNHF11,0.95
2025-05-02,KNHY11,1.4
2025-05-02,KNIP11,1.25
2025-05-02,KNRI11,1.0
2025-05-02,KNSC11,0.11
2025-05-02,KNUQ11,1.281677
2025-05-02,KORE11,1.25
2025-05-02,LVBI11,0.75
2025-05-02,MANA11,0.11
2025-05-02,MFII11,1.1
2025-05-02,MXRF11,0.1
2025-05-02,OUJP11,1.05
2025-05-02,PATL11,0.57
2025-05-02,PMIS11,0.09
2025-05-02,PMLL11,0.85
2025-05-02,POMO4,0.077273
2025-05-02,PORD11,0.092
2025-05-02,PVBI11,0.5
2025-05-02,RBFM11,0.51
2025-05-02,RBVA11,0.09
2025-05-02,RPRI11,1.2
2025-05-02,RZTR11,1.05
2025-05-02,TEPP11,0.095
2025-05-02,TGAR11,1.0
2025-05-02,TRBL11,0.58
2025-05-02,TRXF11,0.925396
2025-05-02,TVRI11,1.03
2025-05-02,URPR11,0.69
2025-05-02,VCJR11,1.5
2025-05-02,VGHF11,0.09
2025-05-02,VGRI11,0.12
2025-05-02,VILG11,0.68
2025-05-02,VINO11,0.05
2025-05-02,VISC11,0.08
2025-05-02,VIUR11,0.067
2025-05-02,VRTA11,0.85
2025-05-02,VRTM11,0.09
2025-05-02,WHGR11,0.1
2025-05-02,XPCI11,0.9
2025-05-02,XPLG11,0.82
2025-05-02,XPSF11,0.06
2025-05-05,BBDC3,0.01725
2025-05-05,BBDC4,0.018975
2025-05-05,GGRC11,0.1
2025-05-06,SLCE3,0.485624
2025-05-07,EGIE3,0.626058
2025-05-08,FATN11,0.8
2025-05-08,RCRB11,0.88
2025-05-09,BLMG11,0.35
2025-05-09,BRCR11,0.45
2025-05-09,BTCI11,0.096
2025-05-09,BTHF11,0.092
2025-05-09,DEVA11,0.46
2025-05-09,GGBR4,0.12
2025-05-09,GOAU4,0.060002
2025-05-09,HCTR11,0.32
2025-05-09,RBRL11,0.76
2025-05-09,RBRP11,0.4
2025-05-09,RECR11,0.964866
2025-05-09,RECT11,0.282941
2025-05-09,SPXS11,0.1
2025-05-12,CCME11,0.084
2025-05-12,CLIN11,1.15
2025-05-13,RBRR11,1.0
2025-05-13,RBRY11,1.1
2025-05-13,TAEE11,0.546522
2025-05-14,CMIN3,0.239321
2025-05-14,CPTS11,0.085
2025-05-14,KLBN11,0.226535
2025-05-14,MCCI11,0.9
2025-05-14,VGIP11,1.13
2025-05-14,VGIR11,0.12
2025-05-15,TOPP11,0.84
2025-05-16,ABEV3,0.128
2025-05-16,AFHI11,1.0
2025-05-16,BTLG11,0.78
2025-05-16,RBRX11,0.09
2025-05-16,RECV3,0.90014
2025-05-16,RZAK11,1.05
2025-05-16,RZAT11,1.15
2025-05-16,SNCI11,1.0
2025-05-16,SNEL11,0.1
2025-05-16,SNFF11,0.72
2025-05-19,ALZR11,0.081265
2025-05-19,BPML11,1.07
2025-05-19,MCRE11,0.11
2025-05-19,XPML11,0.91984
2025-05-20,BROF11,0.6
2025-05-20,CPSH11,0.1
2025-05-21,BTAL11,0.9
2025-05-22,TIMS3,0.124085
2025-05-23,ALOS3,0.101521
2025-05-23,VIVT3,0.154317
2025-05-26,GZIT11,0.78
2025-06-02,AZPL11,0.09
2025-06-02,BBIG11,0.08
2025-06-02,BCIA11,0.84
2025-06-02,BCRI11,0.88
2025-06-02,BRCO11,0.87
2025-06-02,CACR11,1.41
2025-06-02,CYCR11,0.115
2025-06-02,GARE11,0.083
2025-06-02,GRUL11,0.11
2025-06-02,GTWR11,0.87
2025-06-02,HABT11,1.15
2025-06-02,HFOF11,0.056
2025-06-02,HGBS11,0.16
2025-06-02,HGCR11,1.05
2025-06-02,HGLG11,1.1
2025-06-02,HGRE11,0.85
2025-06-02,HGRU11,0.9
2025-06-02,HSAF11,0.95
2025-06-02,HSLG11,0.65
2025-06-02,HSML11,0.65
2025-06-02,HTMX11,1.54
2025-06-02,ICRI11,1.05
2025-06-02,ITRI11,0.82
2025-06-02,ITSA4,0.023068
2025-06-02,ITUB4,0.017136
2025-06-02,JSAF11,0.091
2025-06-02,JSCR11,0.095
2025-06-02,JSRE11,0.48
2025-06-02,KCRE11,0.14
2025-06-02,KFOF11,0.75
2025-06-02,KISU11,0.07
2025-06-02,KIVO11,1.0
2025-06-02,KNCR11,1.196495
2025-06-02,KNHF11,1.0
2025-06-02,KNHY11,1.35
2025-06-02,KNIP11,1.04
2025-06-02,KNRI11,1.0
2025-06-02,KNSC11,0.1
2025-06-02,KNUQ11,1.330972
2025-06-02,KORE11,1.25
2025-06-02,LIFE11,0.12
2025-06-02,LVBI11,0.75
2025-06-02,MANA11,0.11
2025-06-02,MFII11,1.1
2025-06-02,MXRF11,0.1
2025-06-02,OUJP11,1.15
2025-06-02,PATL11,0.57
2025-06-02,PMIS11,0.09
2025-06-02,PMLL11,0.85
2025-06-02,PORD11,0.093
2025-06-02,PVBI11,0.5
2025-06-02,RBFM11,0.51
2025-06-02,RBVA11,0.09
2025-06-02,RPRI11,1.2
2025-06-02,RZTR11,1.05
2025-06-02,TEPP11,0.095
2025-06-02,TGAR11,1.0
2025-06-02,TRBL11,0.58
2025-06-02,TRXF11,0.93
2025-06-02,TVRI11,1.03
2025-06-02,URPR11,0.45
2025-06-02,VCJR11,1.05
2025-06-02,VGHF11,0.09
2025-06-02,VGRI11,0.12
2025-06-02,VILG11,0.69
2025-06-02,VINO11,0.05
2025-06-02,VISC11,0.8
2025-06-02,VIUR11,0.067
2025-06-02,VRTA11,0.85
2025-06-02,VRTM11,0.09
2025-06-02,WHGR11,0.1
2025-06-02,XPCI11,0.95
2025-06-02,XPLG11,0.82
2025-06-02,XPSF11,0.06
2025-06-03,BBAS3,0.424705
2025-06-03,BBDC3,0.01725
2025-06-03,BBDC4,0.018975
2025-06-03,GGRC11,0.1
2025-06-03,PETR3,0.909166
2025-06-03,PETR4,0.909166
2025-06-06,FATN11,0.8
2025-06-06,RCRB11,0.44
2025-06-09,BLMG11,0.35
2025-06-09,BRCR11,0.41
2025-06-09,BTCI11,0.098
2025-06-09,BTHF11,0.092
2025-06-09,DEVA11,0.45
2025-06-09,HCTR11,0.28
2025-06-09,RBRL11,0.75
2025-06-09,RBRP11,0.4
2025-06-09,RECR11,0.747544
2025-06-09,RECT11,0.282941
2025-06-09,SPXS11,0.101
2025-06-10,CCME11,0.084
2025-06-10,CLIN11,1.15
2025-06-10,ITUB4,0.324369
2025-06-11,RBRR11,0.9
2025-06-11,RBRY11,1.1
2025-06-12,CPTS11,0.087
2025-06-12,MCCI11,0.9
2025-06-12,VGIP11,1.98
2025-06-12,VGIR11,0.12
2025-06-13,TOPP11,0.84
2025-06-16,AFHI11,1.01
2025-06-16,BTLG11,0.78
2025-06-16,RBRX11,0.09
2025-06-16,RZAK11,1.15
2025-06-16,RZAT11,1.15
2025-06-16,SMFT3,0.066555
2025-06-16,SNCI11,1.0
2025-06-16,SNEL11,0.1
2025-06-16,SNFF11,0.72
2025-06-17,BPML11,1.06
2025-06-17,MCRE11,0.11
2025-06-17,RAIL3,0.810438
2025-06-17,RDOR3,0.20392
2025-06-18,ALZR11,0.081265
2025-06-18,BPML11,0.92
2025-06-18,BROF11,0.6
2025-06-18,CPSH11,0.1
2025-06-18,XPML11,0.91984
2025-06-20,BTAL11,0.9
2025-06-23,ITSA4,0.057941
2025-06-23,WEGE3,0.094059
2025-06-24,B3SA3,0.07282
2025-06-24,CMIG4,0.208607
2025-06-24,CSMG3,0.433251
2025-06-24,GZIT11,0.78
2025-06-24,TOTS3,0.15
2025-06-24,VIVT3,0.061933
2025-06-27,HYPE3,0.289522
2025-06-27,PSSA3,0.483208
2025-06-30,DIRR3,0.666667
2025-06-30,MULT3,0.245626
2025-06-30,RENT3,0.506194
2025-07-01,AZPL11,0.09
2025-07-01,BBDC3,0.270147
2025-07-01,BBDC4,0.297161
2025-07-01,BBIG11,0.08
2025-07-01,BCIA11,0.84
2025-07-01,BCRI11,0.85
2025-07-01,BRCO11,1.05
2025-07-01,CACR11,1.45
2025-07-01,CYCR11,0.116
2025-07-01,GARE11,0.083
2025-07-01,GRUL11,0.11
2025-07-01,GTWR11,0.87
2025-07-01,HABT11,1.15
2025-07-01,HFOF11,0.056
2025-07-01,HGBS11,0.16
2025-07-01,HGCR11,1.05
2025-07-01,HGLG11,1.1
2025-07-01,HGRE11,2.55
2025-07-01,HGRU11,1.55
2025-07-01,HSAF11,0.95
2025-07-01,HSLG11,0.65
2025-07-01,HSML11,0.65
2025-07-01,HTMX11,1.5
2025-07-01,ICRI11,1.1
2025-07-01,ITRI11,0.87
2025-07-01,ITUB4,0.017136
2025-07-01,JSAF11,0.091
2025-07-01,JSCR11,0.095
2025-07-01,JSRE11,0.48
2025-07-01,KCRE11,0.11
2025-07-01,KFOF11,0.75
2025-07-01,KISU11,0.07
2025-07-01,KIVO11,1.2
2025-07-01,KNCR11,1.196495
2025-07-01,KNHF11,1.0
2025-07-01,KNHY11,1.3
2025-07-01,KNIP11,0.8
2025-07-01,KNRI11,1.0
2025-07-01,KNSC11,0.09
2025-07-01,KNUQ11,1.380268
2025-07-01,KORE11,1.25
2025-07-01,LIFE11,0.12
2025-07-01,LVBI11,0.75
2025-07-01,MANA11,0.11
2025-07-01,MFII11,1.11
2025-07-01,MXRF11,0.1
2025-07-01,OUJP11,1.34
